,avg_acc_tag,name,data.datasets,data.exemplars.num_exemplars,data.exemplars.exemplar_selection,data.exemplars.num_exemplars_per_class,data.extra_aug,num_tasks,data.batch_size,data.nc_per_task,data.num_workers,data.stop_at_task,data.nc_first_task,data.ne_first_task,data.use_valid_only,data.use_test_as_val,data.max_classes_per_dataset,data.max_examples_per_class_trn,data.max_examples_per_class_tst,data.max_examples_per_class_val,misc.cm,misc.gpu,misc.log,seed,misc.tags,misc.exp_name,misc.save_models,misc.results_path,misc.last_layer_analysis,misc.cache_first_task_model,misc.no_cudnn_deterministic,network,model.pretrained,model.keep_existing_head,wandb.project_name,training.lr,training.vcreg.scale,training.vcreg.cov_weight,training.vcreg.reg_layers,training.vcreg.smooth_cov,training.vcreg.var_weight,training.vcreg.n_first_task,training.fix_bn,training.warmup.wu_lr,training.warmup.wu_wd,training.warmup.wu_fix_bn,training.warmup.wu_nepochs,training.warmup.wu_patience,training.warmup.wu_scheduler,training.nepochs,training.approach.name,training.approach.kwargs.all_outputs,training.clipping,training.optimizer.name,training.optimizer.kwargs.momentum,training.optimizer.kwargs.weight_decay,training.no_learning,training.eval_on_train,training.multi_softmax,training.early_stopping.lr_min,training.early_stopping.lr_factor,training.early_stopping.lr_patience,training.gridsearch_tasks,training.scheduler_milestones,training.select_best_model_by_val_loss,training.approach.kwargs.lamb,training.approach.kwargs.alpha,training.approach.kwargs.fi_num_samples,training.approach.kwargs.fi_sampling_type,training.approach.kwargs.T,training.approach.kwargs.mc,training.approach.kwargs.ta,training.approach.kwargs.tp,training.approach.kwargs.bnp,training.approach.kwargs.cka,training.approach.kwargs.ctt,training.approach.kwargs.cbnt,training.approach.kwargs.ta_lr,training.approach.kwargs.debug_loss,training.approach.kwargs.taskwise_kd,training.approach.kwargs.pretraining_epochs,dataset,approach,is_regularized,is_big_task,project_name,T,device,epochs,prefix,shuffle,init_cls,increment,batch_size,init_epochs,memory_size,num_workers,overfit_data,results_path,stop_at_task,save_checkpoint,vcreg.cov_weight,vcreg.reg_layers,vcreg.var_weight,optimizer.lr,optimizer.name,optimizer.init_lr,optimizer.weight_decay,optimizer.init_lr_decay,optimizer.init_weight_decay,scheduler.gamma,scheduler.step_size,optimizer.kwargs.momentum,temp,lambda_fkd,lambda_proto
22,21.96,swift-violet-20,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-23/16,False,False,False,resnet34_skips,False,False,,0.1,False,0.0,.*after_relu,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,sgd,0.9,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,19.03333333333333,fancy-microwave-24,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-23/8,False,False,False,resnet34_skips,False,False,,0.1,False,0.0,.*after_relu,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,sgd,0.9,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,40.27333333333334,dazzling-morning-25,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/10,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,18.873333333333335,laced-dust-29,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/5,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,32.79666666666667,leafy-pond-28,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/11,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20.51666666666667,good-aardvark-29,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/9,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,17.200000000000003,peachy-breeze-29,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/4,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,18.21666666666667,smart-dragon-26,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/1,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30.266666666666666,deep-dust-33,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/3,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,37.553333333333335,kind-totem-32,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/2,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,14.213333333333331,apricot-pine-27,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/0,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,37.94,snowy-snowflake-34,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/6,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,30.22,zany-glitter-34,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/7,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,finetuning,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,13.3,decent-deluge-34,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/8,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,finetuning,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,15.913333333333332,fast-pond-37,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/12,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,18.80666666666667,quiet-voice-38,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/13,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,18.4,proud-shadow-41,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/16,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,18.176666666666662,fanciful-terrain-40,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/17,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,37.79333333333333,giddy-snowflake-39,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/15,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,50.84000000000001,vague-violet-40,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/13-49-36/14,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,50.50666666666667,dark-dream-43,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/18,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,39.49666666666666,firm-spaceship-44,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/13-49-36/19,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,17.28333333333333,prime-surf-45,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/21,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,15.72,deep-voice-46,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/20,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,classifier$,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,52.6,apricot-dust-47,['imagenet_subset_kaggle'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/22,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,imagenet100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,39.78666666666666,sage-shape-48,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/13-49-36/23,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,classifier$,1.0,15.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,ewc,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5000.0,0.5,-1.0,max_pred,,,,,,,,,,,,,cifar100,ewc,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,43.34,charmed-yogurt-109,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/0,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,35.27,rose-valley-110,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/1,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,45.57333333333334,apricot-rain-111,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/2,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,36.016666666666666,light-pine-112,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/3,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,43.29333333333334,glorious-surf-113,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/14-08-38/4,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,37.07666666666667,ancient-totem-114,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/14-08-38/5,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,43.98666666666667,toasty-planet-115,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/14-08-38/6,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,37.71666666666667,comic-forest-117,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/14-08-38/7,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,42.30666666666667,eager-deluge-116,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/14-08-38/8,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,36.296666666666674,radiant-disco-118,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/14-08-38/9,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,44.7,comfy-hill-119,['imagenet_subset_kaggle'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/14-08-38/10,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,imagenet100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36.13666666666667,misty-galaxy-120,['cifar100_fixed'],2000.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",2,,,True,results/2025/01.28/14-08-38/11,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,finetuning,False,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,,,,,,,,,,,,,,,,,cifar100,replay,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,43.99999999999999,youthful-dew-122,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/13,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,lwf,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5.0,,,,2.0,False,False,False,False,False,False,False,1e-05,False,False,5.0,cifar100,lwf,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,44.016666666666666,stellar-elevator-124,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",0,,,True,results/2025/01.28/14-08-38/15,False,False,False,convnext_tiny,False,False,,0.001,False,10.0,.*after_skipping,1.0,20.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,lwf,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5.0,,,,2.0,False,False,False,False,False,False,False,1e-05,False,False,5.0,cifar100,lwf,True,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,45.49333333333334,rosy-disco-125,['cifar100_fixed'],0.0,random,0.0,,6,128.0,,16.0,0.0,50.0,,False,True,,,,,False,0.0,"['disk', 'wandb']",1,,,True,results/2025/01.28/14-08-38/17,False,False,False,convnext_tiny,False,False,,0.001,False,0.0,.*after_skipping,1.0,0.0,-1.0,False,0.1,0.001,True,0.0,,constant,100.0,lwf,,100.0,adam,,0.0002,False,True,False,0.0001,3.0,5.0,0.0,"[30, 60, 80]",False,5.0,,,,2.0,False,False,False,False,False,False,False,1e-05,False,False,5.0,cifar100,lwf,False,True,01.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
